fortnight_id,disease_group,disease,national_this_fortnight,ytd,state,fortnightly_count
FN17/2025,Vaccine preventable diseases,Meningococcal disease (invasive),6,79,ACT,0
FN17/2025,Vaccine preventable diseases,Meningococcal disease (invasive),6,79,NSW,1
FN17/2025,Vaccine preventable diseases,Meningococcal disease (invasive),6,79,NT,0
FN17/2025,Vaccine preventable diseases,Meningococcal disease (invasive),6,79,QLD,0
FN17/2025,Vaccine preventable diseases,Meningococcal disease (invasive),6,79,SA,1
FN17/2025,Vaccine preventable diseases,Meningococcal disease (invasive),6,79,TAS,0
FN17/2025,Vaccine preventable diseases,Meningococcal disease (invasive),6,79,VIC,3
FN17/2025,Vaccine preventable diseases,Meningococcal disease (invasive),6,79,WA,1
FN17/2025,Vaccine preventable diseases,Mumps,4,100,ACT,0
FN17/2025,Vaccine preventable diseases,Mumps,4,100,NSW,3
FN17/2025,Vaccine preventable diseases,Mumps,4,100,NT,0
FN17/2025,Vaccine preventable diseases,Mumps,4,100,QLD,1
FN17/2025,Vaccine preventable diseases,Mumps,4,100,SA,0
FN17/2025,Vaccine preventable diseases,Mumps,4,100,TAS,0
FN17/2025,Vaccine preventable diseases,Mumps,4,100,VIC,0
FN17/2025,Vaccine preventable diseases,Mumps,4,100,WA,0
FN17/2025,Vaccine preventable diseases,Pneumococcal disease (invasive),143,1573,ACT,1
FN17/2025,Vaccine preventable diseases,Pneumococcal disease (invasive),143,1573,NSW,42
FN17/2025,Vaccine preventable diseases,Pneumococcal disease (invasive),143,1573,NT,4
FN17/2025,Vaccine preventable diseases,Pneumococcal disease (invasive),143,1573,QLD,27
FN17/2025,Vaccine preventable diseases,Pneumococcal disease (invasive),143,1573,SA,12
FN17/2025,Vaccine preventable diseases,Pneumococcal disease (invasive),143,1573,TAS,1
FN17/2025,Vaccine preventable diseases,Pneumococcal disease (invasive),143,1573,VIC,42
FN17/2025,Vaccine preventable diseases,Pneumococcal disease (invasive),143,1573,WA,14
FN17/2025,Vaccine preventable diseases,Poliovirus infection,0,0,ACT,0
FN17/2025,Vaccine preventable diseases,Poliovirus infection,0,0,NSW,0
FN17/2025,Vaccine preventable diseases,Poliovirus infection,0,0,NT,0
FN17/2025,Vaccine preventable diseases,Poliovirus infection,0,0,QLD,0
FN17/2025,Vaccine preventable diseases,Poliovirus infection,0,0,SA,0
FN17/2025,Vaccine preventable diseases,Poliovirus infection,0,0,TAS,0
FN17/2025,Vaccine preventable diseases,Poliovirus infection,0,0,VIC,0
FN17/2025,Vaccine preventable diseases,Poliovirus infection,0,0,WA,0
FN17/2025,Vaccine preventable diseases,Rotavirus,313,4006,ACT,9
FN17/2025,Vaccine preventable diseases,Rotavirus,313,4006,NSW,102
FN17/2025,Vaccine preventable diseases,Rotavirus,313,4006,NT,15
FN17/2025,Vaccine preventable diseases,Rotavirus,313,4006,QLD,59
FN17/2025,Vaccine preventable diseases,Rotavirus,313,4006,SA,32
FN17/2025,Vaccine preventable diseases,Rotavirus,313,4006,TAS,2
FN17/2025,Vaccine preventable diseases,Rotavirus,313,4006,VIC,32
FN17/2025,Vaccine preventable diseases,Rotavirus,313,4006,WA,62
FN17/2025,Vaccine preventable diseases,Rubella,0,0,ACT,0
FN17/2025,Vaccine preventable diseases,Rubella,0,0,NSW,0
FN17/2025,Vaccine preventable diseases,Rubella,0,0,NT,0
FN17/2025,Vaccine preventable diseases,Rubella,0,0,QLD,0
FN17/2025,Vaccine preventable diseases,Rubella,0,0,SA,0
FN17/2025,Vaccine preventable diseases,Rubella,0,0,TAS,0
FN17/2025,Vaccine preventable diseases,Rubella,0,0,VIC,0
FN17/2025,Vaccine preventable diseases,Rubella,0,0,WA,0
FN17/2025,Vaccine preventable diseases,Rubella congenital,0,0,ACT,0
FN17/2025,Vaccine preventable diseases,Rubella congenital,0,0,NSW,0
FN17/2025,Vaccine preventable diseases,Rubella congenital,0,0,NT,0
FN17/2025,Vaccine preventable diseases,Rubella congenital,0,0,QLD,0
FN17/2025,Vaccine preventable diseases,Rubella congenital,0,0,SA,0
FN17/2025,Vaccine preventable diseases,Rubella congenital,0,0,TAS,0
FN17/2025,Vaccine preventable diseases,Rubella congenital,0,0,VIC,0
FN17/2025,Vaccine preventable diseases,Rubella congenital,0,0,WA,0
FN17/2025,Vaccine preventable diseases,Tetanus,0,1,ACT,0
FN17/2025,Vaccine preventable diseases,Tetanus,0,1,NSW,0
FN17/2025,Vaccine preventable diseases,Tetanus,0,1,NT,0
FN17/2025,Vaccine preventable diseases,Tetanus,0,1,QLD,0
FN17/2025,Vaccine preventable diseases,Tetanus,0,1,SA,0
FN17/2025,Vaccine preventable diseases,Tetanus,0,1,TAS,0
FN17/2025,Vaccine preventable diseases,Tetanus,0,1,VIC,0
FN17/2025,Vaccine preventable diseases,Tetanus,0,1,WA,0
FN17/2025,Vaccine preventable diseases,Varicella zoster (chickenpox),92,1491,ACT,2
FN17/2025,Vaccine preventable diseases,Varicella zoster (chickenpox),92,1491,NSW,NA
FN17/2025,Vaccine preventable diseases,Varicella zoster (chickenpox),92,1491,NT,1
FN17/2025,Vaccine preventable diseases,Varicella zoster (chickenpox),92,1491,QLD,20
FN17/2025,Vaccine preventable diseases,Varicella zoster (chickenpox),92,1491,SA,9
FN17/2025,Vaccine preventable diseases,Varicella zoster (chickenpox),92,1491,TAS,1
FN17/2025,Vaccine preventable diseases,Varicella zoster (chickenpox),92,1491,VIC,41
FN17/2025,Vaccine preventable diseases,Varicella zoster (chickenpox),92,1491,WA,18
FN17/2025,Vaccine preventable diseases,Varicella zoster (shingles),367,6134,ACT,19
FN17/2025,Vaccine preventable diseases,Varicella zoster (shingles),367,6134,NSW,NA
FN17/2025,Vaccine preventable diseases,Varicella zoster (shingles),367,6134,NT,7
FN17/2025,Vaccine preventable diseases,Varicella zoster (shingles),367,6134,QLD,104
FN17/2025,Vaccine preventable diseases,Varicella zoster (shingles),367,6134,SA,57
FN17/2025,Vaccine preventable diseases,Varicella zoster (shingles),367,6134,TAS,15
FN17/2025,Vaccine preventable diseases,Varicella zoster (shingles),367,6134,VIC,68
FN17/2025,Vaccine preventable diseases,Varicella zoster (shingles),367,6134,WA,97
FN17/2025,Vaccine preventable diseases,Varicella zoster (unspecified),941,14682,ACT,17
FN17/2025,Vaccine preventable diseases,Varicella zoster (unspecified),941,14682,NSW,NA
FN17/2025,Vaccine preventable diseases,Varicella zoster (unspecified),941,14682,NT,3
FN17/2025,Vaccine preventable diseases,Varicella zoster (unspecified),941,14682,QLD,325
FN17/2025,Vaccine preventable diseases,Varicella zoster (unspecified),941,14682,SA,44
FN17/2025,Vaccine preventable diseases,Varicella zoster (unspecified),941,14682,TAS,11
FN17/2025,Vaccine preventable diseases,Varicella zoster (unspecified),941,14682,VIC,407
FN17/2025,Vaccine preventable diseases,Varicella zoster (unspecified),941,14682,WA,134
FN17/2025,Respiratory diseases,COVID-19,8217,145288,ACT,130
FN17/2025,Respiratory diseases,COVID-19,8217,145288,NSW,3124
FN17/2025,Respiratory diseases,COVID-19,8217,145288,NT,77
FN17/2025,Respiratory diseases,COVID-19,8217,145288,QLD,2218
FN17/2025,Respiratory diseases,COVID-19,8217,145288,SA,494
FN17/2025,Respiratory diseases,COVID-19,8217,145288,TAS,159
FN17/2025,Respiratory diseases,COVID-19,8217,145288,VIC,1576
FN17/2025,Respiratory diseases,COVID-19,8217,145288,WA,439
FN17/2025,Respiratory diseases,Influenza (laboratory confirmed),40163,291409,ACT,872
FN17/2025,Respiratory diseases,Influenza (laboratory confirmed),40163,291409,NSW,15798
FN17/2025,Respiratory diseases,Influenza (laboratory confirmed),40163,291409,NT,271
FN17/2025,Respiratory diseases,Influenza (laboratory confirmed),40163,291409,QLD,9989
FN17/2025,Respiratory diseases,Influenza (laboratory confirmed),40163,291409,SA,2621
FN17/2025,Respiratory diseases,Influenza (laboratory confirmed),40163,291409,TAS,601
FN17/2025,Respiratory diseases,Influenza (laboratory confirmed),40163,291409,VIC,7214
FN17/2025,Respiratory diseases,Influenza (laboratory confirmed),40163,291409,WA,2797
FN17/2025,Respiratory diseases,Legionellosis,21,450,ACT,0
FN17/2025,Respiratory diseases,Legionellosis,21,450,NSW,6
FN17/2025,Respiratory diseases,Legionellosis,21,450,NT,1
FN17/2025,Respiratory diseases,Legionellosis,21,450,QLD,9
FN17/2025,Respiratory diseases,Legionellosis,21,450,SA,2
FN17/2025,Respiratory diseases,Legionellosis,21,450,TAS,0
FN17/2025,Respiratory diseases,Legionellosis,21,450,VIC,2
FN17/2025,Respiratory diseases,Legionellosis,21,450,WA,1
FN17/2025,Respiratory diseases,Pertussis,740,18989,ACT,20
FN17/2025,Respiratory diseases,Pertussis,740,18989,NSW,256
FN17/2025,Respiratory diseases,Pertussis,740,18989,NT,8
FN17/2025,Respiratory diseases,Pertussis,740,18989,QLD,81
FN17/2025,Respiratory diseases,Pertussis,740,18989,SA,153
FN17/2025,Respiratory diseases,Pertussis,740,18989,TAS,29
FN17/2025,Respiratory diseases,Pertussis,740,18989,VIC,121
FN17/2025,Respiratory diseases,Pertussis,740,18989,WA,72
FN17/2025,Respiratory diseases,Respiratory syncytial virus (RSV),11619,131634,ACT,270
FN17/2025,Respiratory diseases,Respiratory syncytial virus (RSV),11619,131634,NSW,3119
FN17/2025,Respiratory diseases,Respiratory syncytial virus (RSV),11619,131634,NT,43
FN17/2025,Respiratory diseases,Respiratory syncytial virus (RSV),11619,131634,QLD,2028
FN17/2025,Respiratory diseases,Respiratory syncytial virus (RSV),11619,131634,SA,1656
FN17/2025,Respiratory diseases,Respiratory syncytial virus (RSV),11619,131634,TAS,291
FN17/2025,Respiratory diseases,Respiratory syncytial virus (RSV),11619,131634,VIC,2754
FN17/2025,Respiratory diseases,Respiratory syncytial virus (RSV),11619,131634,WA,1458
FN17/2025,Respiratory diseases,Tuberculosis,53,985,ACT,0
FN17/2025,Respiratory diseases,Tuberculosis,53,985,NSW,24
FN17/2025,Respiratory diseases,Tuberculosis,53,985,NT,3
FN17/2025,Respiratory diseases,Tuberculosis,53,985,QLD,7
FN17/2025,Respiratory diseases,Tuberculosis,53,985,SA,1
FN17/2025,Respiratory diseases,Tuberculosis,53,985,TAS,0
FN17/2025,Respiratory diseases,Tuberculosis,53,985,VIC,11
FN17/2025,Respiratory diseases,Tuberculosis,53,985,WA,7
FN17/2025,Vectorborne diseases,Barmah Forest virus infection,11,188,ACT,0
FN17/2025,Vectorborne diseases,Barmah Forest virus infection,11,188,NSW,1
FN17/2025,Vectorborne diseases,Barmah Forest virus infection,11,188,NT,1
FN17/2025,Vectorborne diseases,Barmah Forest virus infection,11,188,QLD,9
FN17/2025,Vectorborne diseases,Barmah Forest virus infection,11,188,SA,0
FN17/2025,Vectorborne diseases,Barmah Forest virus infection,11,188,TAS,0
FN17/2025,Vectorborne diseases,Barmah Forest virus infection,11,188,VIC,0
FN17/2025,Vectorborne diseases,Barmah Forest virus infection,11,188,WA,0
FN17/2025,Vectorborne diseases,Chikungunya virus infection,9,116,ACT,0
FN17/2025,Vectorborne diseases,Chikungunya virus infection,9,116,NSW,4
FN17/2025,Vectorborne diseases,Chikungunya virus infection,9,116,NT,0
FN17/2025,Vectorborne diseases,Chikungunya virus infection,9,116,QLD,0
FN17/2025,Vectorborne diseases,Chikungunya virus infection,9,116,SA,1
FN17/2025,Vectorborne diseases,Chikungunya virus infection,9,116,TAS,0
FN17/2025,Vectorborne diseases,Chikungunya virus infection,9,116,VIC,4
FN17/2025,Vectorborne diseases,Chikungunya virus infection,9,116,WA,0
FN17/2025,Vectorborne diseases,Dengue virus infection,60,1414,ACT,1
FN17/2025,Vectorborne diseases,Dengue virus infection,60,1414,NSW,13
FN17/2025,Vectorborne diseases,Dengue virus infection,60,1414,NT,2
FN17/2025,Vectorborne diseases,Dengue virus infection,60,1414,QLD,13
FN17/2025,Vectorborne diseases,Dengue virus infection,60,1414,SA,4
FN17/2025,Vectorborne diseases,Dengue virus infection,60,1414,TAS,3
FN17/2025,Vectorborne diseases,Dengue virus infection,60,1414,VIC,15
FN17/2025,Vectorborne diseases,Dengue virus infection,60,1414,WA,9
FN17/2025,Vectorborne diseases,Flavivirus infection (unspecified),1,19,ACT,0
FN17/2025,Vectorborne diseases,Flavivirus infection (unspecified),1,19,NSW,0
FN17/2025,Vectorborne diseases,Flavivirus infection (unspecified),1,19,NT,1
FN17/2025,Vectorborne diseases,Flavivirus infection (unspecified),1,19,QLD,0
FN17/2025,Vectorborne diseases,Flavivirus infection (unspecified),1,19,SA,0
FN17/2025,Vectorborne diseases,Flavivirus infection (unspecified),1,19,TAS,0
FN17/2025,Vectorborne diseases,Flavivirus infection (unspecified),1,19,VIC,0
FN17/2025,Vectorborne diseases,Flavivirus infection (unspecified),1,19,WA,0
FN17/2025,Vectorborne diseases,Japanese encephalitis virus infection,0,8,ACT,0
FN17/2025,Vectorborne diseases,Japanese encephalitis virus infection,0,8,NSW,0
FN17/2025,Vectorborne diseases,Japanese encephalitis virus infection,0,8,NT,0
FN17/2025,Vectorborne diseases,Japanese encephalitis virus infection,0,8,QLD,0
FN17/2025,Vectorborne diseases,Japanese encephalitis virus infection,0,8,SA,0
FN17/2025,Vectorborne diseases,Japanese encephalitis virus infection,0,8,TAS,0
FN17/2025,Vectorborne diseases,Japanese encephalitis virus infection,0,8,VIC,0
FN17/2025,Vectorborne diseases,Japanese encephalitis virus infection,0,8,WA,0
FN17/2025,Vectorborne diseases,Malaria,8,262,ACT,0
FN17/2025,Vectorborne diseases,Malaria,8,262,NSW,3
FN17/2025,Vectorborne diseases,Malaria,8,262,NT,0
FN17/2025,Vectorborne diseases,Malaria,8,262,QLD,2
FN17/2025,Vectorborne diseases,Malaria,8,262,SA,1
FN17/2025,Vectorborne diseases,Malaria,8,262,TAS,0
FN17/2025,Vectorborne diseases,Malaria,8,262,VIC,1
FN17/2025,Vectorborne diseases,Malaria,8,262,WA,1
FN17/2025,Vectorborne diseases,Murray Valley encephalitis virus infection,0,4,ACT,0
FN17/2025,Vectorborne diseases,Murray Valley encephalitis virus infection,0,4,NSW,0
FN17/2025,Vectorborne diseases,Murray Valley encephalitis virus infection,0,4,NT,0
FN17/2025,Vectorborne diseases,Murray Valley encephalitis virus infection,0,4,QLD,0
FN17/2025,Vectorborne diseases,Murray Valley encephalitis virus infection,0,4,SA,0
FN17/2025,Vectorborne diseases,Murray Valley encephalitis virus infection,0,4,TAS,0
FN17/2025,Vectorborne diseases,Murray Valley encephalitis virus infection,0,4,VIC,0
FN17/2025,Vectorborne diseases,Murray Valley encephalitis virus infection,0,4,WA,0
FN17/2025,Vectorborne diseases,Ross River virus infection,25,1671,ACT,0
FN17/2025,Vectorborne diseases,Ross River virus infection,25,1671,NSW,7
FN17/2025,Vectorborne diseases,Ross River virus infection,25,1671,NT,2
FN17/2025,Vectorborne diseases,Ross River virus infection,25,1671,QLD,11
FN17/2025,Vectorborne diseases,Ross River virus infection,25,1671,SA,0
FN17/2025,Vectorborne diseases,Ross River virus infection,25,1671,TAS,0
FN17/2025,Vectorborne diseases,Ross River virus infection,25,1671,VIC,2
FN17/2025,Vectorborne diseases,Ross River virus infection,25,1671,WA,3
FN17/2025,Vectorborne diseases,West Nile/Kunjin virus infection,0,1,ACT,0
FN17/2025,Vectorborne diseases,West Nile/Kunjin virus infection,0,1,NSW,0
FN17/2025,Vectorborne diseases,West Nile/Kunjin virus infection,0,1,NT,0
FN17/2025,Vectorborne diseases,West Nile/Kunjin virus infection,0,1,QLD,0
FN17/2025,Vectorborne diseases,West Nile/Kunjin virus infection,0,1,SA,0
FN17/2025,Vectorborne diseases,West Nile/Kunjin virus infection,0,1,TAS,0
FN17/2025,Vectorborne diseases,West Nile/Kunjin virus infection,0,1,VIC,0
FN17/2025,Vectorborne diseases,West Nile/Kunjin virus infection,0,1,WA,0
FN17/2025,Zoonoses,Anthrax,0,0,ACT,0
FN17/2025,Zoonoses,Anthrax,0,0,NSW,0
FN17/2025,Zoonoses,Anthrax,0,0,NT,0
FN17/2025,Zoonoses,Anthrax,0,0,QLD,0
FN17/2025,Zoonoses,Anthrax,0,0,SA,0
FN17/2025,Zoonoses,Anthrax,0,0,TAS,0
FN17/2025,Zoonoses,Anthrax,0,0,VIC,0
FN17/2025,Zoonoses,Anthrax,0,0,WA,0
FN17/2025,Zoonoses,Australian bat lyssavirus infection,0,1,ACT,0
FN17/2025,Zoonoses,Australian bat lyssavirus infection,0,1,NSW,0
FN17/2025,Zoonoses,Australian bat lyssavirus infection,0,1,NT,0
FN17/2025,Zoonoses,Australian bat lyssavirus infection,0,1,QLD,0
FN17/2025,Zoonoses,Australian bat lyssavirus infection,0,1,SA,0
FN17/2025,Zoonoses,Australian bat lyssavirus infection,0,1,TAS,0
FN17/2025,Zoonoses,Australian bat lyssavirus infection,0,1,VIC,0
FN17/2025,Zoonoses,Australian bat lyssavirus infection,0,1,WA,0
FN17/2025,Zoonoses,Brucellosis,0,12,ACT,0
FN17/2025,Zoonoses,Brucellosis,0,12,NSW,0
FN17/2025,Zoonoses,Brucellosis,0,12,NT,0
FN17/2025,Zoonoses,Brucellosis,0,12,QLD,0
FN17/2025,Zoonoses,Brucellosis,0,12,SA,0
FN17/2025,Zoonoses,Brucellosis,0,12,TAS,0
FN17/2025,Zoonoses,Brucellosis,0,12,VIC,0
FN17/2025,Zoonoses,Brucellosis,0,12,WA,0
FN17/2025,Zoonoses,Leptospirosis,3,98,ACT,0
FN17/2025,Zoonoses,Leptospirosis,3,98,NSW,2
FN17/2025,Zoonoses,Leptospirosis,3,98,NT,0
FN17/2025,Zoonoses,Leptospirosis,3,98,QLD,1
FN17/2025,Zoonoses,Leptospirosis,3,98,SA,0
FN17/2025,Zoonoses,Leptospirosis,3,98,TAS,0
FN17/2025,Zoonoses,Leptospirosis,3,98,VIC,0
FN17/2025,Zoonoses,Leptospirosis,3,98,WA,0
FN17/2025,Zoonoses,Lyssavirus infection (NEC),0,0,ACT,0
FN17/2025,Zoonoses,Lyssavirus infection (NEC),0,0,NSW,0
FN17/2025,Zoonoses,Lyssavirus infection (NEC),0,0,NT,0
FN17/2025,Zoonoses,Lyssavirus infection (NEC),0,0,QLD,0
FN17/2025,Zoonoses,Lyssavirus infection (NEC),0,0,SA,0
FN17/2025,Zoonoses,Lyssavirus infection (NEC),0,0,TAS,0
FN17/2025,Zoonoses,Lyssavirus infection (NEC),0,0,VIC,0
FN17/2025,Zoonoses,Lyssavirus infection (NEC),0,0,WA,0
FN17/2025,Zoonoses,Mpox,4,184,ACT,0
FN17/2025,Zoonoses,Mpox,4,184,NSW,3
FN17/2025,Zoonoses,Mpox,4,184,NT,0
FN17/2025,Zoonoses,Mpox,4,184,QLD,0
FN17/2025,Zoonoses,Mpox,4,184,SA,0
FN17/2025,Zoonoses,Mpox,4,184,TAS,0
FN17/2025,Zoonoses,Mpox,4,184,VIC,1
FN17/2025,Zoonoses,Mpox,4,184,WA,0
FN17/2025,Zoonoses,Ornithosis,0,21,ACT,0
FN17/2025,Zoonoses,Ornithosis,0,21,NSW,0
FN17/2025,Zoonoses,Ornithosis,0,21,NT,0
FN17/2025,Zoonoses,Ornithosis,0,21,QLD,0
FN17/2025,Zoonoses,Ornithosis,0,21,SA,0
FN17/2025,Zoonoses,Ornithosis,0,21,TAS,0
FN17/2025,Zoonoses,Ornithosis,0,21,VIC,0
FN17/2025,Zoonoses,Ornithosis,0,21,WA,0
FN17/2025,Zoonoses,Q fever,27,601,ACT,0
FN17/2025,Zoonoses,Q fever,27,601,NSW,9
FN17/2025,Zoonoses,Q fever,27,601,NT,0
FN17/2025,Zoonoses,Q fever,27,601,QLD,15
FN17/2025,Zoonoses,Q fever,27,601,SA,2
FN17/2025,Zoonoses,Q fever,27,601,TAS,0
FN17/2025,Zoonoses,Q fever,27,601,VIC,1
FN17/2025,Zoonoses,Q fever,27,601,WA,0
FN17/2025,Zoonoses,Rabies,0,0,ACT,0
FN17/2025,Zoonoses,Rabies,0,0,NSW,0
FN17/2025,Zoonoses,Rabies,0,0,NT,0
FN17/2025,Zoonoses,Rabies,0,0,QLD,0
FN17/2025,Zoonoses,Rabies,0,0,SA,0
FN17/2025,Zoonoses,Rabies,0,0,TAS,0
FN17/2025,Zoonoses,Rabies,0,0,VIC,0
FN17/2025,Zoonoses,Rabies,0,0,WA,0
FN17/2025,Zoonoses,Tularaemia,0,0,ACT,0
FN17/2025,Zoonoses,Tularaemia,0,0,NSW,0
FN17/2025,Zoonoses,Tularaemia,0,0,NT,0
FN17/2025,Zoonoses,Tularaemia,0,0,QLD,0
FN17/2025,Zoonoses,Tularaemia,0,0,SA,0
FN17/2025,Zoonoses,Tularaemia,0,0,TAS,0
FN17/2025,Zoonoses,Tularaemia,0,0,VIC,0
FN17/2025,Zoonoses,Tularaemia,0,0,WA,0
FN17/2025,Other notifiable diseases,Invasive Group A Streptococcal disease (iGAS),72,1079,ACT,1
FN17/2025,Other notifiable diseases,Invasive Group A Streptococcal disease (iGAS),72,1079,NSW,19
FN17/2025,Other notifiable diseases,Invasive Group A Streptococcal disease (iGAS),72,1079,NT,6
FN17/2025,Other notifiable diseases,Invasive Group A Streptococcal disease (iGAS),72,1079,QLD,21
FN17/2025,Other notifiable diseases,Invasive Group A Streptococcal disease (iGAS),72,1079,SA,5
FN17/2025,Other notifiable diseases,Invasive Group A Streptococcal disease (iGAS),72,1079,TAS,0
FN17/2025,Other notifiable diseases,Invasive Group A Streptococcal disease (iGAS),72,1079,VIC,18
FN17/2025,Other notifiable diseases,Invasive Group A Streptococcal disease (iGAS),72,1079,WA,2
FN17/2025,Other notifiable diseases,Leprosy,1,14,ACT,0
FN17/2025,Other notifiable diseases,Leprosy,1,14,NSW,0
FN17/2025,Other notifiable diseases,Leprosy,1,14,NT,0
FN17/2025,Other notifiable diseases,Leprosy,1,14,QLD,0
FN17/2025,Other notifiable diseases,Leprosy,1,14,SA,0
FN17/2025,Other notifiable diseases,Leprosy,1,14,TAS,0
FN17/2025,Other notifiable diseases,Leprosy,1,14,VIC,0
FN17/2025,Other notifiable diseases,Leprosy,1,14,WA,1
FN18/2025,Bloodborne diseases,Hepatitis B (newly acquired),1,43,ACT,0
FN18/2025,Bloodborne diseases,Hepatitis B (newly acquired),1,43,NSW,0
FN18/2025,Bloodborne diseases,Hepatitis B (newly acquired),1,43,NT,0
FN18/2025,Bloodborne diseases,Hepatitis B (newly acquired),1,43,QLD,0
FN18/2025,Bloodborne diseases,Hepatitis B (newly acquired),1,43,SA,1
FN18/2025,Bloodborne diseases,Hepatitis B (newly acquired),1,43,TAS,0
FN18/2025,Bloodborne diseases,Hepatitis B (newly acquired),1,43,VIC,0
FN18/2025,Bloodborne diseases,Hepatitis B (newly acquired),1,43,WA,0
FN18/2025,Bloodborne diseases,Hepatitis B (unspecified),218,3656,ACT,3
FN18/2025,Bloodborne diseases,Hepatitis B (unspecified),218,3656,NSW,75
FN18/2025,Bloodborne diseases,Hepatitis B (unspecified),218,3656,NT,4
FN18/2025,Bloodborne diseases,Hepatitis B (unspecified),218,3656,QLD,53
FN18/2025,Bloodborne diseases,Hepatitis B (unspecified),218,3656,SA,13
FN18/2025,Bloodborne diseases,Hepatitis B (unspecified),218,3656,TAS,1
FN18/2025,Bloodborne diseases,Hepatitis B (unspecified),218,3656,VIC,51
FN18/2025,Bloodborne diseases,Hepatitis B (unspecified),218,3656,WA,18
FN18/2025,Bloodborne diseases,Hepatitis C (newly acquired),25,560,ACT,0
FN18/2025,Bloodborne diseases,Hepatitis C (newly acquired),25,560,NSW,2
FN18/2025,Bloodborne diseases,Hepatitis C (newly acquired),25,560,NT,0
FN18/2025,Bloodborne diseases,Hepatitis C (newly acquired),25,560,QLD,20
FN18/2025,Bloodborne diseases,Hepatitis C (newly acquired),25,560,SA,1
FN18/2025,Bloodborne diseases,Hepatitis C (newly acquired),25,560,TAS,0
FN18/2025,Bloodborne diseases,Hepatitis C (newly acquired),25,560,VIC,0
FN18/2025,Bloodborne diseases,Hepatitis C (newly acquired),25,560,WA,2
FN18/2025,Bloodborne diseases,Hepatitis C (unspecified),250,4223,ACT,4
FN18/2025,Bloodborne diseases,Hepatitis C (unspecified),250,4223,NSW,114
FN18/2025,Bloodborne diseases,Hepatitis C (unspecified),250,4223,NT,0
FN18/2025,Bloodborne diseases,Hepatitis C (unspecified),250,4223,QLD,56
FN18/2025,Bloodborne diseases,Hepatitis C (unspecified),250,4223,SA,7
FN18/2025,Bloodborne diseases,Hepatitis C (unspecified),250,4223,TAS,1
FN18/2025,Bloodborne diseases,Hepatitis C (unspecified),250,4223,VIC,46
FN18/2025,Bloodborne diseases,Hepatitis C (unspecified),250,4223,WA,22
FN18/2025,Bloodborne diseases,Hepatitis D,5,97,ACT,0
FN18/2025,Bloodborne diseases,Hepatitis D,5,97,NSW,3
FN18/2025,Bloodborne diseases,Hepatitis D,5,97,NT,0
FN18/2025,Bloodborne diseases,Hepatitis D,5,97,QLD,0
FN18/2025,Bloodborne diseases,Hepatitis D,5,97,SA,0
FN18/2025,Bloodborne diseases,Hepatitis D,5,97,TAS,0
FN18/2025,Bloodborne diseases,Hepatitis D,5,97,VIC,1
FN18/2025,Bloodborne diseases,Hepatitis D,5,97,WA,1
FN18/2025,Gastrointestinal diseases,Botulism,0,0,ACT,0
FN18/2025,Gastrointestinal diseases,Botulism,0,0,NSW,0
FN18/2025,Gastrointestinal diseases,Botulism,0,0,NT,0
FN18/2025,Gastrointestinal diseases,Botulism,0,0,QLD,0
FN18/2025,Gastrointestinal diseases,Botulism,0,0,SA,0
FN18/2025,Gastrointestinal diseases,Botulism,0,0,TAS,0
FN18/2025,Gastrointestinal diseases,Botulism,0,0,VIC,0
FN18/2025,Gastrointestinal diseases,Botulism,0,0,WA,0
FN18/2025,Gastrointestinal diseases,Campylobacteriosis,1442,25922,ACT,25
FN18/2025,Gastrointestinal diseases,Campylobacteriosis,1442,25922,NSW,416
FN18/2025,Gastrointestinal diseases,Campylobacteriosis,1442,25922,NT,17
FN18/2025,Gastrointestinal diseases,Campylobacteriosis,1442,25922,QLD,357
FN18/2025,Gastrointestinal diseases,Campylobacteriosis,1442,25922,SA,84
FN18/2025,Gastrointestinal diseases,Campylobacteriosis,1442,25922,TAS,45
FN18/2025,Gastrointestinal diseases,Campylobacteriosis,1442,25922,VIC,322
FN18/2025,Gastrointestinal diseases,Campylobacteriosis,1442,25922,WA,176
FN18/2025,Gastrointestinal diseases,Cholera,0,2,ACT,0
FN18/2025,Gastrointestinal diseases,Cholera,0,2,NSW,0
FN18/2025,Gastrointestinal diseases,Cholera,0,2,NT,0
FN18/2025,Gastrointestinal diseases,Cholera,0,2,QLD,0
FN18/2025,Gastrointestinal diseases,Cholera,0,2,SA,0
FN18/2025,Gastrointestinal diseases,Cholera,0,2,TAS,0
FN18/2025,Gastrointestinal diseases,Cholera,0,2,VIC,0
FN18/2025,Gastrointestinal diseases,Cholera,0,2,WA,0
FN18/2025,Gastrointestinal diseases,Cryptosporidiosis,83,3951,ACT,1
FN18/2025,Gastrointestinal diseases,Cryptosporidiosis,83,3951,NSW,19
FN18/2025,Gastrointestinal diseases,Cryptosporidiosis,83,3951,NT,0
FN18/2025,Gastrointestinal diseases,Cryptosporidiosis,83,3951,QLD,13
FN18/2025,Gastrointestinal diseases,Cryptosporidiosis,83,3951,SA,5
FN18/2025,Gastrointestinal diseases,Cryptosporidiosis,83,3951,TAS,3
FN18/2025,Gastrointestinal diseases,Cryptosporidiosis,83,3951,VIC,31
FN18/2025,Gastrointestinal diseases,Cryptosporidiosis,83,3951,WA,11
FN18/2025,Gastrointestinal diseases,Haemolytic uraemic syndrome (HUS),0,12,ACT,0
