disease,year,state,rate_per_100k,count,transmission_mode,subcategory,analysis_suitable,border_sensitive,vaccine_preventable,exclusion_reason,period
Listeriosis,2020,TAS,0.18,43,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute
Listeriosis,2020,VIC,0.14,43,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute
Listeriosis,2020,WA,0.26,43,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute
Listeriosis,2020,AUS,0.17,43,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,covid_acute
Listeriosis,2019,ACT,0.46,51,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2019,NSW,0.21,51,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2019,NT,0,51,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2019,QLD,0.2,51,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2019,SA,0.11,51,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2019,TAS,0,51,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2019,VIC,0.2,51,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2019,WA,0.26,51,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2019,AUS,0.2,51,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2018,ACT,0,74,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2018,NSW,0.24,74,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2018,NT,0,74,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2018,QLD,0.28,74,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2018,SA,0.29,74,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2018,TAS,0.19,74,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2018,VIC,0.42,74,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2018,WA,0.31,74,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2018,AUS,0.3,74,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2017,ACT,0.72,71,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2017,NSW,0.25,71,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2017,NT,0,71,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2017,QLD,0.37,71,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2017,SA,0.29,71,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2017,TAS,0.19,71,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2017,VIC,0.29,71,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2017,WA,0.23,71,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2017,AUS,0.29,71,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2016,ACT,0,85,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2016,NSW,0.44,85,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2016,NT,0,85,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2016,QLD,0.29,85,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2016,SA,0.23,85,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2016,TAS,0.19,85,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2016,VIC,0.42,85,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2016,WA,0.23,85,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2016,AUS,0.35,85,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2015,ACT,0.25,70,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2015,NSW,0.37,70,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2015,NT,0.82,70,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2015,QLD,0.17,70,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2015,SA,0.24,70,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2015,TAS,0,70,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2015,VIC,0.35,70,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2015,WA,0.24,70,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Listeriosis,2015,AUS,0.29,70,enteric,bacterial_enteric,TRUE,FALSE,FALSE,NA,baseline
Malaria,2025,ACT,1,437,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2025,NSW,1,437,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2025,NT,11,437,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2025,QLD,3,437,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2025,SA,1,437,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2025,TAS,1,437,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2025,VIC,1,437,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2025,WA,0.98,437,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2025,AUS,2,437,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2024,ACT,2,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2024,NSW,1,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2024,NT,5,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2024,QLD,2,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2024,SA,1,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2024,TAS,2,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2024,VIC,2,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2024,WA,2,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2024,AUS,2,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2023,ACT,2,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2023,NSW,1,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2023,NT,3,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2023,QLD,2,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2023,SA,1,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2023,TAS,0.87,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2023,VIC,1,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2023,WA,2,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2023,AUS,1,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2022,ACT,2,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition
Malaria,2022,NSW,0.53,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition
Malaria,2022,NT,1,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition
Malaria,2022,QLD,1,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition
Malaria,2022,SA,0.66,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition
Malaria,2022,TAS,0.18,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition
Malaria,2022,VIC,0.66,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition
Malaria,2022,WA,1,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition
Malaria,2022,AUS,0.79,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition
Malaria,2021,ACT,0,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2021,NSW,0.1,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2021,NT,0.4,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2021,QLD,0.31,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2021,SA,0.44,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2021,TAS,0.18,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2021,VIC,0.21,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2021,WA,0.4,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2021,AUS,0.23,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2020,ACT,0.45,157,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2020,NSW,0.31,157,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2020,NT,1,157,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2020,QLD,0.95,157,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2020,SA,0.39,157,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2020,TAS,0.36,157,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2020,VIC,0.63,157,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2020,WA,1,157,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2020,AUS,0.61,157,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2019,ACT,2,381,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2019,NSW,0.86,381,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2019,NT,6,381,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2019,QLD,2,381,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2019,SA,2,381,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2019,TAS,0.73,381,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2019,VIC,1,381,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2019,WA,2,381,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2019,AUS,2,381,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2018,ACT,2,407,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2018,NSW,0.88,407,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2018,NT,7,407,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2018,QLD,3,407,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2018,SA,2,407,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2018,TAS,0.56,407,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2018,VIC,1,407,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2018,WA,2,407,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2018,AUS,2,407,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2017,ACT,3,364,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2017,NSW,0.85,364,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2017,NT,6,364,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2017,QLD,2,364,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2017,SA,0.64,364,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2017,TAS,0.38,364,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2017,VIC,1,364,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2017,WA,2,364,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2017,AUS,1,364,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2016,ACT,2,305,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2016,NSW,0.76,305,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2016,NT,7,305,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2016,QLD,2,305,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2016,SA,0.53,305,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2016,TAS,0.58,305,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2016,VIC,1,305,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2016,WA,2,305,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2016,AUS,1,305,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2015,ACT,2,234,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2015,NSW,0.62,234,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2015,NT,4,234,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2015,QLD,1,234,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2015,SA,0.24,234,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2015,TAS,0.39,234,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2015,VIC,0.95,234,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2015,WA,2,234,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2015,AUS,0.98,234,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Measles,2025,ACT,0,181,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2025,NSW,0.44,181,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2025,NT,0.39,181,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2025,QLD,0.61,181,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2025,SA,0.37,181,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2025,TAS,0.52,181,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2025,VIC,0.52,181,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2025,WA,2,181,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2025,AUS,0.68,181,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2024,ACT,0.21,57,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2024,NSW,0.21,57,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2024,NT,0,57,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2024,QLD,0.16,57,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2024,SA,0.32,57,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2024,TAS,0,57,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2024,VIC,0.24,57,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2024,WA,0.2,57,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2024,AUS,0.21,57,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2023,ACT,0.21,26,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2023,NSW,0.07,26,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2023,NT,0,26,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2023,QLD,0.09,26,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2023,SA,0.16,26,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2023,TAS,0.17,26,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2023,VIC,0.06,26,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2023,WA,0.21,26,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2023,AUS,0.1,26,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,post_covid
Measles,2022,ACT,0,7,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,transition
Measles,2022,NSW,0.01,7,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,transition
Measles,2022,NT,0,7,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,transition
Measles,2022,QLD,0,7,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,transition
Measles,2022,SA,0,7,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,transition
Measles,2022,TAS,0,7,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,transition
Measles,2022,VIC,0.09,7,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,transition
Measles,2022,WA,0,7,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,transition
Measles,2022,AUS,0.03,7,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,transition
Measles,2021,ACT,0,0,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,covid_acute
Measles,2021,NSW,0,0,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,covid_acute
Measles,2021,NT,0,0,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,covid_acute
Measles,2021,QLD,0,0,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,covid_acute
Measles,2021,SA,0,0,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,covid_acute
Measles,2021,TAS,0,0,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,covid_acute
Measles,2021,VIC,0,0,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,covid_acute
Measles,2021,WA,0,0,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,covid_acute
Measles,2021,AUS,0,0,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,covid_acute
Measles,2020,ACT,0,25,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,covid_acute
Measles,2020,NSW,0.14,25,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,covid_acute
Measles,2020,NT,0,25,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,covid_acute
Measles,2020,QLD,0.12,25,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,covid_acute
Measles,2020,SA,0,25,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,covid_acute
Measles,2020,TAS,0,25,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,covid_acute
Measles,2020,VIC,0.06,25,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,covid_acute
Measles,2020,WA,0.15,25,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,covid_acute
Measles,2020,AUS,0.1,25,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,covid_acute
Measles,2019,ACT,0.46,284,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2019,NSW,0.77,284,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2019,NT,13,284,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2019,QLD,1,284,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2019,SA,0.23,284,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2019,TAS,0.18,284,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2019,VIC,0.89,284,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2019,WA,2,284,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2019,AUS,1,284,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2018,ACT,0.7,103,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2018,NSW,0.24,103,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2018,NT,0,103,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2018,QLD,0.28,103,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2018,SA,0.11,103,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2018,TAS,0.19,103,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2018,VIC,0.4,103,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2018,WA,1,103,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2018,AUS,0.41,103,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2017,ACT,0.48,81,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2017,NSW,0.38,81,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2017,NT,0.81,81,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2017,QLD,0.16,81,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2017,SA,0.06,81,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2017,TAS,0,81,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2017,VIC,0.33,81,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2017,WA,0.66,81,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2017,AUS,0.33,81,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2016,ACT,0.5,99,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2016,NSW,0.23,99,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2016,NT,0,99,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2016,QLD,0.31,99,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2016,SA,0.64,99,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2016,TAS,0.58,99,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2016,VIC,0.63,99,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2016,WA,0.43,99,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2016,AUS,0.41,99,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2015,ACT,0.51,74,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2015,NSW,0.12,74,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2015,NT,0,74,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2015,QLD,0.44,74,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2015,SA,0.24,74,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2015,TAS,0,74,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2015,VIC,0.5,74,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2015,WA,0.31,74,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Measles,2015,AUS,0.31,74,respiratory,vaccine_preventable,FALSE,TRUE,TRUE,Missing COVID-period data,baseline
Meningococcal disease (invasive),2025,ACT,0.21,118,respiratory,vaccine_preventable,TRUE,FALSE,TRUE,NA,post_covid
Meningococcal disease (invasive),2025,NSW,0.42,118,respiratory,vaccine_preventable,TRUE,FALSE,TRUE,NA,post_covid
