disease,year,state,rate_per_100k,count,transmission_mode,subcategory,analysis_suitable,border_sensitive,vaccine_preventable,exclusion_reason,period
Malaria,2025,SA,1,437,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2025,TAS,1,437,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2025,VIC,1,437,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2025,WA,0.98,437,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2025,AUS,2,437,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2024,ACT,2,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2024,NSW,1,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2024,NT,5,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2024,QLD,2,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2024,SA,1,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2024,TAS,2,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2024,VIC,2,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2024,WA,2,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2024,AUS,2,453,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2023,ACT,2,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2023,NSW,1,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2023,NT,3,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2023,QLD,2,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2023,SA,1,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2023,TAS,0.87,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2023,VIC,1,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2023,WA,2,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2023,AUS,1,392,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,post_covid
Malaria,2022,ACT,2,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition
Malaria,2022,NSW,0.53,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition
Malaria,2022,NT,1,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition
Malaria,2022,QLD,1,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition
Malaria,2022,SA,0.66,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition
Malaria,2022,TAS,0.18,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition
Malaria,2022,VIC,0.66,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition
Malaria,2022,WA,1,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition
Malaria,2022,AUS,0.79,206,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,transition
Malaria,2021,ACT,0,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2021,NSW,0.1,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2021,NT,0.4,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2021,QLD,0.31,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2021,SA,0.44,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2021,TAS,0.18,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2021,VIC,0.21,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2021,WA,0.4,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2021,AUS,0.23,59,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2020,ACT,0.45,157,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2020,NSW,0.31,157,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2020,NT,1,157,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2020,QLD,0.95,157,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2020,SA,0.39,157,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2020,TAS,0.36,157,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2020,VIC,0.63,157,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2020,WA,1,157,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2020,AUS,0.61,157,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,covid_acute
Malaria,2019,ACT,2,381,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2019,NSW,0.86,381,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2019,NT,6,381,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2019,QLD,2,381,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2019,SA,2,381,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2019,TAS,0.73,381,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2019,VIC,1,381,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2019,WA,2,381,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2019,AUS,2,381,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2018,ACT,2,407,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2018,NSW,0.88,407,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2018,NT,7,407,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2018,QLD,3,407,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2018,SA,2,407,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2018,TAS,0.56,407,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2018,VIC,1,407,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2018,WA,2,407,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2018,AUS,2,407,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2017,ACT,3,364,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2017,NSW,0.85,364,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2017,NT,6,364,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2017,QLD,2,364,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2017,SA,0.64,364,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2017,TAS,0.38,364,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2017,VIC,1,364,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2017,WA,2,364,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2017,AUS,1,364,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2016,ACT,2,305,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2016,NSW,0.76,305,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2016,NT,7,305,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2016,QLD,2,305,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2016,SA,0.53,305,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2016,TAS,0.58,305,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2016,VIC,1,305,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2016,WA,2,305,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2016,AUS,1,305,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2015,ACT,2,234,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2015,NSW,0.62,234,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2015,NT,4,234,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2015,QLD,1,234,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2015,SA,0.24,234,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2015,TAS,0.39,234,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2015,VIC,0.95,234,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2015,WA,2,234,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2015,AUS,0.98,234,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,baseline
Malaria,2014,ACT,3,324,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2014,NSW,1,324,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2014,NT,5,324,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2014,QLD,2,324,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2014,SA,0.36,324,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2014,TAS,0.78,324,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2014,VIC,1,324,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2014,WA,2,324,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2014,AUS,1,324,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2013,ACT,3,423,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2013,NSW,1,423,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2013,NT,9,423,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2013,QLD,2,423,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2013,SA,0.48,423,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2013,TAS,2,423,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2013,VIC,2,423,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2013,WA,3,423,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2013,AUS,2,423,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2012,ACT,3,344,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2012,NSW,0.96,344,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2012,NT,7,344,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2012,QLD,2,344,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2012,SA,0.48,344,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2012,TAS,1,344,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2012,VIC,1,344,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2012,WA,2,344,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2012,AUS,2,344,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2011,ACT,2,418,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2011,NSW,1,418,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2011,NT,10,418,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2011,QLD,3,418,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2011,SA,0.24,418,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2011,TAS,2,418,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2011,VIC,2,418,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2011,WA,3,418,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2011,AUS,2,418,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2010,ACT,3,404,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2010,NSW,2,404,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2010,NT,6,404,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2010,QLD,3,404,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2010,SA,0.49,404,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2010,TAS,0.98,404,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2010,VIC,1,404,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2010,WA,2,404,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2010,AUS,2,404,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2009,ACT,2,504,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2009,NSW,1,504,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2009,NT,6,504,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2009,QLD,4,504,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2009,SA,2,504,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2009,TAS,0.99,504,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2009,VIC,2,504,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2009,WA,4,504,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2009,AUS,2,504,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2008,ACT,5,524,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2008,NSW,2,524,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2008,NT,9,524,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2008,QLD,4,524,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2008,SA,1,524,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2008,TAS,2,524,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2008,VIC,2,524,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2008,WA,4,524,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2008,AUS,2,524,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2007,ACT,4,565,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2007,NSW,1,565,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2007,NT,14,565,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2007,QLD,5,565,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2007,SA,2,565,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2007,TAS,3,565,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2007,VIC,2,565,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2007,WA,4,565,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2007,AUS,3,565,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2006,ACT,3,772,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2006,NSW,2,772,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2006,NT,32,772,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2006,QLD,6,772,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2006,SA,2,772,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2006,TAS,5,772,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2006,VIC,2,772,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2006,WA,6,772,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2006,AUS,4,772,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2005,ACT,4,812,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2005,NSW,3,812,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2005,NT,23,812,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2005,QLD,7,812,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2005,SA,3,812,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2005,TAS,5,812,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2005,VIC,2,812,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2005,WA,4,812,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2005,AUS,4,812,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2004,ACT,5,542,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2004,NSW,2,542,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2004,NT,20,542,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2004,QLD,7,542,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2004,SA,1,542,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2004,TAS,3,542,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2004,VIC,1,542,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2004,WA,2,542,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2004,AUS,3,542,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2003,ACT,5,582,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2003,NSW,2,582,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2003,NT,20,582,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2003,QLD,6,582,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2003,SA,2,582,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2003,TAS,6,582,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2003,VIC,1,582,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2003,WA,3,582,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2003,AUS,3,582,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2002,ACT,4,467,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2002,NSW,2,467,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2002,NT,12,467,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2002,QLD,6,467,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2002,SA,0.93,467,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2002,TAS,3,467,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2002,VIC,1,467,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2002,WA,1,467,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2002,AUS,2,467,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2001,ACT,5,714,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2001,NSW,2,714,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2001,NT,32,714,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2001,QLD,8,714,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2001,SA,2,714,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2001,TAS,2,714,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2001,VIC,2,714,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2001,WA,3,714,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2001,AUS,4,714,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2000,ACT,6,964,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2000,NSW,4,964,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2000,NT,42,964,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2000,QLD,12,964,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2000,SA,3,964,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2000,TAS,1,964,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2000,VIC,3,964,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2000,WA,3,964,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,2000,AUS,5,964,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1999,ACT,7,715,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1999,NSW,3,715,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1999,NT,35,715,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1999,QLD,9,715,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1999,SA,2,715,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1999,TAS,2,715,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1999,VIC,2,715,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1999,WA,2,715,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1999,AUS,4,715,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1998,ACT,8,653,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1998,NSW,3,653,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1998,NT,15,653,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1998,QLD,9,653,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1998,SA,1,653,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1998,TAS,1,653,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1998,VIC,2,653,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1998,WA,2,653,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1998,AUS,4,653,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1997,ACT,5,744,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1997,NSW,3,744,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1997,NT,19,744,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1997,QLD,11,744,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1997,SA,1,744,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1997,TAS,1,744,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1997,VIC,2,744,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1997,WA,2,744,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1997,AUS,4,744,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1996,ACT,9,850,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1996,NSW,3,850,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1996,NT,14,850,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1996,QLD,12,850,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1996,SA,1,850,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1996,TAS,1,850,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1996,VIC,2,850,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1996,WA,3,850,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1996,AUS,5,850,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1995,ACT,7,608,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1995,NSW,2,608,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1995,NT,21,608,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
Malaria,1995,QLD,8,608,vector_borne,mosquito_borne,TRUE,TRUE,FALSE,NA,historical
